class_ind,class_name,n_images
,school_teacher,2080
,school_text,1377
,schoolbag,1466
,schoolbook,1302
,schoolboy,1635
,schoolchild,575
,schoolcraft,1318
,schoolfellow,204
,schoolfriend,705
,schoolgirl,1816
,schoolhouse,1962
,schoolmaam,10
,schoolman,283
,schoolmarm,562
,schoolmaster,1365
,schoolmate,1485
,schoolmistress,352
,schoolroom,1204
,schoolteacher,1303
,schoolyard,2040
,schooner,2392
,schopenhauer,1041
,schorl,1006
,schottische,1421
,schreibers_aster,0
,schrod,680
,schrodinger,1291
,schtick,1302
,schtik,51
,schubert,1951
,schulz,2275
,schumann,1909
,schumann-heink,272
,schumpeter,1068
,schwann,1557
,schwann_cell,276
,schwarzwald,2317
,schweitzer,2236
,schweiz,2694
,sciadopitys_verticillata,381
,sciaena_antarctica,1
,sciaena_aquila,20
,sciaenid,46
,sciaenid_fish,5
,sciaenops_ocellatus,237
,sciara,1177
,sciarid,108
,sciatic_nerve,1108
,science,2726
,science_lab,2003
,science_laboratory,1576
,science_museum,1943
,science_teacher,1331
,scientific_agriculture,1225
,scientific_discipline,680
,scientific_instrument,1333
,scientific_knowledge,1440
,scientist,2050
,scilla,2196
,scilla_nonscripta,77
,scilla_verna,115
,scilly_islands,1429
,scimitar,1533
,scincid,16
,scincid_lizard,3
,scindapsus_aureus,244
,scintilla,1422
,scintillation,1819
,scintillation_counter,535
,sciolist,464
,scion,2398
,scipio,1252
,scipio_africanus,348
,scipio_africanus_major,9
,scipio_the_elder,27
,scirpus_acutus,118
,scirpus_cyperinus,226
,scissors,2702
,scissortail,864
,scissortailed_flycatcher,128
,scissure,63
,sciurus_carolinensis,1364
,sciurus_griseus,125
,sciurus_hudsonicus,30
,sciurus_niger,466
,sciurus_vulgaris,1183
,sclera,1224
,scleral_veins,9
,scleranthus_annuus,298
,sclerite,197
,scleroderma_aurantium,76
,scleroderma_bovista,65
,scleroderma_citrinum,397
,scleroderma_flavidium,0
,sclerometer,132
,scleroprotein,11
,sclerotic_coat,3
,sclerotinia,1173
,sclerotium,636
,scoffer,166
,scofflaw,529
,scoinson_arch,0
,scoke,168
,scold,1373
,scolder,70
,scollop,426
,scolopax_rusticola,593
,scolopendrium,866
,scolopendrium_nigripes,0
,scolymus_hispanicus,262
,scolytus_multistriatus,82
,scomber_colias,25
,scomber_japonicus,304
,scomber_scombrus,565
,scomberesox_saurus,57
,scomberomorus_cavalla,159
,scomberomorus_maculatus,136
,scomberomorus_regalis,42
,scomberomorus_sierra,59
,scombroid,35
,scombroid_fish,16
,sconce,2388
,sconcheon_arch,0
,scone,1676
,scoop,2981
,scoop_shovel,658
,scooter,3045
,scope,2337
,scopes,1425
,scophthalmus_aquosus,58
,scophthalmus_rhombus,92
,scopolamine,396
,scopolia_carniolica,151
,scops_owl,1252
,scorcher,1352
,score_paper,1323
,scoreboard,2034
,scorekeeper,1335
,scorer,1907
,scoria,1287
,scorner,768
,scorpaena_grandicornis,11
,scorpaenid,32
,scorpaenid_fish,10
,scorpaenoid,5
,scorpaenoid_fish,3
,scorper,26
,scorpio,2563
,scorpio_the_scorpion,1295
,scorpioid_cyme,34
,scorpion,1684
,scorpion_fish,1243
,scorpion_fly,618
,scorpion_shell,215
,scorpion_weed,313
,scorpionfish,1644
,scorpionweed,304
,scorpius,1227
,scorsese,1427
,scorzonera,772
,scorzonera_hispanica,163
,scot,2370
,scotch,2457
,scotch_and_soda,1001
,scotch_asphodel,2
,scotch_broom,1227
,scotch_broth,250
,scotch_egg,845
,scotch_fir,486
,scotch_gale,13
,scotch_kiss,78
,scotch_laburnum,18
,scotch_malt_whiskey,1126
,scotch_malt_whisky,1312
,scotch_marigold,50
,scotch_pancake,30
,scotch_pine,1164
,scotch_tape,1514
,scotch_terrier,654
,scotch_thistle,796
,scotch_whiskey,1449
,scotch_whisky,1447
,scotch_woodcock,17
,scotchman,1117
,scotchwoman,68
,scoter,1452
,scotland,2111
,scots,2529
,scots_heather,690
,scots_pine,1231
,scotsman,1775
,scotswoman,136
,scott,2288
,scott_joplin,1120
,scottie,2593
,scottish_deerhound,1122
,scottish_highlander,1772
,scottish_lowlander,58
,scottish_maple,290
,scottish_reel,608
,scottish_terrier,1838
,scotts_spleenwort,9
,scoundrel,1743
,scour,1356
,scourer,1105
,scourge,1388
,scourge_of_god,447
,scourge_of_the_gods,18
,scourger,231
,scouring_pad,712
,scouring_rush,621
,scours,1648
,scouse,1581
,scouser,1308
,scout,2197
,scout_car,1976
,scouter,1483
,scoutmaster,1311
,scow,1360
,scrabble,2269
,scrag,941
,scrag_end,32
,scrambled_eggs,1850
,scrambler,2022
,scranton,2416
,scrap,2774
,scrap_iron,1475
,scrap_metal,2081
,scrapbook,1604
,scraper,2183
,scrapheap,1327
,scraping,1833
,scrapper,1434
,scrapple,1337
,scraps,2397
,scratch,2697
,scratch_awl,465
,scratch_pad,1495
,scratch_paper,1298
,scratch_sheet,765
,scratcher,2052
,scratchpad,1420
,scrawler,178
,screamer,1434
,scree,1813
,screech_owl,1608
,screecher,472
,screed,1517
,screen,2366
,screen_actor,1557
,screen_background,1489
,screen_door,1810
,screen_memory,2047
,screen_pass,1537
,screen_saver,1834
,screener,1598
,screening,2367
,screenwriter,1497
,screw,2376
,screw_auger,1096
,screw_augur,8
,screw_bean,152
,screw_eye,1367
,screw_jack,1399
,screw_key,1242
,screw_log,689
,screw_pine,1015
,screw_propeller,464
,screw_thread,1452
,screw_tree,777
,screw_wrench,1422
,screwball,1327
,screwballer,21
,screwbean,139
,screwbean_mesquite,90
,screwdriver,1890
,screwing,1141
,screwtop,528
,scriabin,1094
,scribble,2306
,scribbler,1432
,scribbling_block,85
,scribe,2376
,scriber,1402
,scribing_block,61
,scrim,2034
,scrimshanker,1
,scrimshaw,1419
,scripps,1897
,scriptorium,1309
,scriptwriter,1852
,scrivener,1580
,scrod,636
,scroll_saw,1729
,scrooge,2063
,scrotal_vein,6
,scrotum,1961
,scrounger,757
,scrub-bird,350
,scrub_beefwood,8
,scrub_bird,1054
,scrub_brush,1364
,scrub_fowl,94
,scrub_nurse,1287
,scrub_oak,1312
,scrub_palmetto,140
,scrub_pine,1004
,scrub_plane,372
,scrubber,1771
,scrubbing_brush,1189
,scrubbird,4
,scrubland,1043
,scrubs,2340
,scruff,1856
,scrumpy,1275
,scruple,430
,scruples,1458
,scrutin_de_liste,88
,scrutin_de_liste_system,1
,scrutin_uninomial_system,0
,scrutin_uninominal_voting_system,1
,scrutineer,675
,scrutiniser,48
,scrutinizer,463
,scsi,1642
,scuba,2152
,scuba_diver,2036
,scuff,1412
,scuffer,500
,scuffle,1775
,scuffle_hoe,97
,scull,1816
,sculler,1109
,scullery,1349
,scullion,1216
,sculpin,1309
,sculptor,2396
,sculptress,1367
,sculptural_relief,1054
,sculpture,3023
,sculpturer,527
,scum,1943
,scum_bag,931
,scup,1628
,scupper,1640
,scuppernong,826
,scurf,942
,scurvy_grass,256
,scut,1342
,scutch_grass,12
,scutcheon,315
,scute,854
,scutellaria_lateriflora,259
,scutigera_coleoptrata,243
,scutigerella_immaculata,33
,scuttle,1663
,scyphozoa,786
,scyphozoan,339
,scyphus,53
,scythe,1616
,scythia,711
,scythian,1740
,scythian_lamb,11
,sd,2654
,se,2523
,sea,2122
,sea-coast,1999
,sea-ear,267
,sea-rocket,896
,sea_anchor,1874
,sea_anemone,1938
,sea_animal,2004
,sea_ash,1519
,sea_aster,434
,sea_bass,1686
,sea_bird,2261
,sea_biscuit,1351
,sea_boat,2060
,sea_bottom,1813
,sea_bream,1056
,sea_breeze,2275
,sea_captain,1899
,sea_catfish,816
,sea_chest,1352
,sea_chub,221
,sea_coal,898
,sea_cole,990
,sea_cow,1854
,sea_cradle,803
,sea_crawfish,334
,sea_creature,2089
,sea_cucumber,1479
,sea_dahlia,204
,sea_dog,1692
,sea_duck,1719
,sea_eagle,1428
,sea_elephant,1912
,sea_eryngium,556
,sea_fan,1715
,sea_feather,1427
,sea_god,1471
,sea_gooseberry,207
,sea_gull,2076
,sea_hare,1151
,sea_holly,1293
,sea_holm,292
,sea_horse,1973
,sea_island_cotton,845
,sea_kale,403
,sea_king,2034
,sea_ladder,1182
,sea_lamprey,805
,sea_lane,1492
,sea_lavender,1389
,sea_lawyer,523
,sea_lettuce,1130
,sea_lily,1516
,sea_lion,2346
,sea_louse,329
,sea_lyme_grass,25
,sea_mat,1430
,sea_mew,346
,sea_milkwort,103
,sea_moss,1431
,sea_mouse,1064
,sea_nymph,1215
,sea_of_azof,5
,sea_of_azoff,2
,sea_of_azov,588
,sea_of_cortes,1083
,sea_of_japan,2134
,sea_of_marmara,1462
,sea_of_marmora,65
,sea_of_okhotsk,1008
,sea_onion,781
,sea_otter,2225
,sea_pea,782
,sea_pen,1544
,sea_pink,1867
,sea_poacher,135
,sea_poker,791
,sea_poppy,754
,sea_raven,1014
,sea_robber,147
,sea_robin,1421
,sea_rover,915
,sea_scallop,1200
,sea_scooter,1097
,sea_scorpion,1050
,sea_scout,1580
,sea_slater,240
,sea_slug,1510
,sea_snail,1270
,sea_snake,1685
,sea_spider,1292
,sea_spray,1812
,sea_spurry,6
,sea_squab,8
,sea_squill,129
,sea_squirt,1164
,sea_star,2140
,sea_starwort,7
,sea_steps,1382
,sea_swallow,1132
,sea_tang,988
,sea_tangle,323
,sea_trifoly,0
,sea_trout,1599
,sea_turtle,2351
,sea_urchin,2259
,sea_wolf,1652
,sea_wormwood,50
,sea_wrack,491
,seabag,376
,seabeach_sandwort,16
,seabed,1402
,seabird,1874
,seaboard,1571
,seaborg,933
,seaborgium,275
,seacoast,1933
,seafarer,1758
,seafood,2087
,seafood_newburg,131
,seafood_sauce,1606
,seafowl,28
,seafront,2232
,seagrass,1718
,seagull,2303
,seahorse,2035
,seal,2159
,seal_bomb,209
,seal_oil,1489
,seal_ring,1410
,sealant,1589
,sealer,1589
,sealing_material,1019
,sealing_wax,1516
,sealskin,1068
,sealskin_tent,9
,sealyham,1192
,sealyham_terrier,1182
,seam,2199
,seaman,1910
,seamount,1241
,seamster,555
,seamstress,1348
,sean_ocasey,87
,seaplane,1821
,seaport,1878
,seaquake,171
,search,2630
,searcher,1399
,searcher_beetle,358
,searchlight,1738
,searing_iron,60
,searobin,349
,seascape,2186
,seashell,1905
,seashore,2000
,seashore_mallow,76
,seaside,2017
,seaside_alder,73
,seaside_centaury,32
,seaside_daisy,454
,seaside_goldenrod,212
,seaside_mahoe,68
,seaside_scrub_oak,20
,seasnail,258
,seasonal,1935
,seasonal_worker,459
,seasoned_salt,1219
,seasoner,662
,seasoning,2041
,seat,2125
,seat_belt,2336
,seat_cushion,1902
,seatbelt,1610
,seats,2683
,seattle,1936
,seattle_slew,1091
,seawall,2362
,seawater,1935
,seaway,2043
,seaweed,1974
,seb,2208
,sebaceous_follicle,199
,sebaceous_gland,425
,sebacic_acid,124
,sebastian_cabot,451
,sebastian_vizcaino,652
,sebastodes_caurinus,4
,sebastodes_marinus,18
,sebastodes_miniatus,2
,sebastodes_ruberrimus,2
,sebastopol,1847
,sebs,1602
,sebum,1350
,secale_cereale,456
,secateurs,1284
,secernment,5
,secessionism,66
,secessionist,1274
,seckel,988
,seckel_pear,118
,secobarbital,121
,secobarbital_sodium,12
,seconal,193
,second,2815
,second-hand_store,1233
,second-in-command,1564
,second-rater,7
,second-stringer,73
,second_adventism,111
,second_adventist,289
,second_balcony,1519
,second_banana,789
,second_base,1901
,second_baseman,1563
,second_best,1599
,second_class,1966
,second_cousin,1584
,second_cranial_nerve,42
,second_deck,1751
,second_earl_grey,89
,second_earl_of_chatham,492
,second_earl_of_guilford,27
,second_fiddle,1495
,second_gear,1164
,second_hand,2479
,second_law_of_motion,652
,second_law_of_thermodynamics,736
,second_lieutenant,1401
,second_marquis_of_rockingham,11
,second_sacker,23
,second_stomach,694
,second_wind,1369
,secondary,2090
,secondary_cell,965
,secondary_coil,1233
,secondary_emission,332
,secondary_sex_character,7
,secondary_sex_characteristic,13
,secondary_sexual_characteristic,18
,secondary_storage,990
,secondary_winding,573
,seconder,1020
,secondhand_car,845
,secret_agent,1777
,secret_plan,1309
,secretaire,1505
,secretarial_assistant,1116
,secretariat,1550
,secretary,2466
,secretary_bird,1374
,secretary_general,1682
,secretary_of_agriculture,1378
,secretary_of_commerce,1282
,secretary_of_defense,1551
,secretary_of_education,1380
,secretary_of_energy,1353
,secretary_of_health_and_human_services,1286
,secretary_of_housing_and_urban_development,735
,secretary_of_labor,1259
,secretary_of_state,2511
,secretary_of_state_for_the_home_department,709
,secretary_of_the_interior,1376
,secretary_of_the_treasury,1253
,secretary_of_transportation,1238
,secretary_of_veterans_affairs,1039
,secretase,218
,secreter,901
,secretin,514
,secretion,2002
,secretor,293
,secretory_organ,31
,sectarian,1420
,sectarist,0
,sectary,170
,section,2820
,section_eight,1406
,section_hand,1874
,section_man,2006
,sectional,2170
,sector,2050
,sectral,93
,secular,1610
,secular_humanism,764
,secularism,1751
,secularist,393
,secundigravida,1
,securer,511
,securities_analyst,857
,securities_market,1195
,security,2699
,security_blanket,1309
,security_consultant,1134
,security_director,1504
,security_guard,2152
,security_measure,1208
,security_measures,1430
,security_system,2016
,sedalia,1917
,sedan,2928
,sedan_chair,1537
,sedative,1947
,sedative-hypnotic,164
,sedative-hypnotic_drug,64
,sedative_drug,194
,seder,2301
,sedge,1838
,sedge_bird,377
,sedge_warbler,1002
,sedge_wren,606
,sediment,1514
,sedimentary_clay,305
,sedimentary_rock,1690
,sedimentation,1979
,sedna,1300
,seducer,1916
,seductress,1218
,sedum,1534
,sedum_acre,1130
,sedum_rosea,219
,sedum_telephium,786
,see,2263
,seed,2183
,seed_beetle,556
,seed_cake,1328
,seed_coat,1145
,seed_fern,788
,seed_lac,82
,seed_leaf,1816
,seed_oyster,429
,seed_pearl,1435
,seed_plant,1537
,seed_shrimp,359
,seed_vessel,215
,seed_weevil,419
,seedbed,1478
,seedcake,110
,seedcase,44
,seeded_player,421
,seeded_raisin,172
,seeder,1340
,seedless_raisin,114
,seedling,2057
,seedman,894
,seedpod,1638
,seedsman,448
,seeger,2022
,seeing-eye_dog,1075
,seeker,1576
,seeland,1714
,seer,1904
,seersucker,1962
,seesaw,1862
,segal,1689
,segment,1635
,segmental_arch,214
,segmentation,1936
,segmentation_cavity,17
,segmented_worm,437
,sego_lily,757
,segovia,2580
,segregate,1054
,segregation,1200
,segregationist,299
,segregator,680
,segway,1895
,segway_ht,1163
,segway_human_transporter,1440
,sei_whale,753
,seidel,2039
,seidlitz_powder,13
,seidlitz_powders,30
,seif_dune,34
,seigneur,1535
,seigneur_de_bayard,46
,seignior,121
,seiji_ozawa,1063
,seine,2345
,seine_river,2462
,seism,735
,seismic_disturbance,59
,seismograph,1300
,seismologist,752
,seismology,1367
,seismosaur,73
,seiurus_aurocapillus,277
,seizer,626
,seizing,1696
,seizure-alert_dog,72
,sekhet,243
,selachian,23
,selaginella_apoda,75
,selaginella_eatonii,2
,selaginella_eremophila,5
,selaginella_lepidophylla,111
,selaginella_rupestris,69
,selar_crumenophthalmus,84
,selcraig,52
,selection,3041
,selective-serotonin_reuptake_inhibitor,426
,selectman,1422
,selector,1704
,selector_switch,1448
,selectwoman,404
,selenarctos_thibetanus,123
,selene,2291
,selene_setapinnis,35
,selene_vomer,201
,selenic_acid,6
,selenicereus_grandiflorus,330
,selenium,1426
,selenium_cell,247
,selenology,40
,seles,1372
,seleucus,693
,seleucus_i,271
,seleucus_i_nicator,45
,self,2220
,self-absorption,789
,self-abuse,690
,self-deceit,75
,self-deception,835
,self-digestion,30
,self-employed_person,460
,self-evident_truth,177
,self-feeder,350
,self-heal,1276
,self-induction,129
,self-loader,369
,self-portrait,2994
,self-propelled_vehicle,831
,self-raising_flour,512
,self-registering_thermometer,8
,self-rising_flour,249
,self-seeker,44
,self-starter,989
,self-stimulation,162
,self-taught_art,1293
,selfish_person,221
,selkirk,1852
,selkirk_mountains,1309
,selkup,133
,seller,2051
,sellers,2418
,selling_agent,1625
,sellotape,1195
,selma,2361
,selsyn,206
,seltzer,1833
,selva,1722
,selvage,1535
,selvedge,1162
,selznick,1260
,semanticist,26
,semantics,1616
,semaphore,1738
,semaphore_plant,20
,semarang,2202
,semasiology,18
,semblance,1440
,semen,1990
,semi,2654
,semi-abstraction,41
,semi-climber,63
,semi-detached_house,1225
,semi-sweet_chocolate,1095
,semiautomatic,1463
,semiautomatic_firearm,288
,semiautomatic_pistol,881
,semicircular_arch,189
,semicircular_canal,309
,semiconducting_material,79
,semiconductor,1919
,semiconductor_device,1559
,semiconductor_diode,1245
,semiconductor_unit,799
,semidesert,235
,semidetached_house,418
,semiepiphyte,1
,semifinalist,1481
,semigloss,1174
,semilunar_bone,8
,semilunar_cartilage,9
,semilunar_valve,159
,semimajor_axis,576
,semiminor_axis,37
,semimonthly,212
,seminal_duct,44
,seminal_fluid,214
,seminal_vesicle,438
,seminarian,1467
,seminarist,577
,seminiferous_tubule,290
,seminole,2222
,seminole_bread,40
,semiology,407
,semiotician,112
,semiotics,1651
,semiparasite,0
,semipermeable_membrane,254
,semipro,1113
,semiprofessional,374
,semite,1205
,semitic_deity,10
,semitrailer,1389
,semitropics,6
,semiweekly,79
,semnopithecus_entellus,120
,semolina,1618
,sempstress,411
,senator,2107
,sendee,58
,sender,2159
,seneca,2014
,seneca_lake,1579
,seneca_snakeroot,66
,senecio_aureus,209
,senecio_bigelovii,17
,senecio_cineraria,582
,senecio_cruentus,167
,senecio_doublasii,2
,senecio_glabellus,106
,senecio_jacobaea,711
,senecio_milkanioides,0
,senecio_triangularis,167
,senecio_vulgaris,810
,senefelder,1023
,senega,797
,senega_root,82
,senega_snakeroot,82
,senegal,2017
,senegal_gum,89
,senegalese,1411
,seneka_snakeroot,3
,senescence,1208
,seneschal,1081
,senga_root,1
,senhor,1922
,senior,2629
,senior_citizen,2153
,senior_pilot,1344
,senior_vice_president,1543
,senna,1966
,senna_alata,213
,senna_alexandrina,46
,senna_auriculata,2
,senna_marilandica,171
,senna_obtusifolia,78
,senna_occidentalis,112
,sennacherib,805
,sennett,1681
,sennit,346
,sens,2888
,sensation,2608
,sensationalism,1107
,sensationalist,304
,sense_organ,698
,sensible_horizon,80
,sensing_element,914
,sensitisation,579
,sensitiser,60
,sensitive,1809
,sensitive_fern,643
,sensitive_pea,112
,sensitive_plant,1280
,sensitization,1753
,sensitizer,827
,sensitometer,200
,sensor,2438
,sensorimotor_area,26
,sensorimotor_region,9
,sensorium,1162
,sensory_hair,323
,sensory_nerve,943
,sensory_neuron,843
,sensory_receptor,272
,sensory_system,1100
,sensualism,670
,sensualist,556
,sentiment,1774
,sentimentalist,490
,sentinel,2184
,sentry,1791
,sentry_box,1009
,seoul,2142
,sepal,1260
,separate,2110
,separation,2189
,separation_energy,962
,separationist,57
,separatist,1561
,separator,1941
,sephardi,1061
,sephardic_jew,290
,sepia,2187
,sepiolite,398
,september_elm,723
,septentrion,1072
,septic_tank,1780
,septobasidium_pseudopedicellatum,2
,septuagenarian,751
,septum,1662
,sepulcher,1435
,sepulchre,1760
,sepulture,1361
,sequenator,46
,sequence,2159
,sequencer,1832
,sequential_operation,389
,sequestration,1290
,sequin,1834
,sequoia,2094
,sequoia_gigantea,229
,sequoia_national_park,2159
,sequoia_sempervirens,1179
,sequoia_wellingtonia,52
,sequoiadendron_giganteum,1211
,sequoya,1267
,sequoyah,1709
,seraglio,1062
,serail,1312
,serape,1675
,seraph,1794
,serax,170
,serb,1454
,serbia,1965
,serbia_and_montenegro,2464
,serbian,1874
,serdica,450
,serendipity,2217
,serengeti,2516
,serengeti_national_park,1427
,serengeti_plain,827
,serenoa_repens,793
,serf,1450
,serge,2144
,serge_koussevitzky,280
,sergeant,1715
,sergeant-at-law,50
,sergeant_at_arms,1388
,sergeant_first_class,1267
,sergeant_fish,729
,sergeant_major,1427
,sergei_aleksandrovich_koussevitzky,3
,sergei_diaghilev,190
,sergei_eisenstein,1173
,sergei_mikhailovich_eisenstein,54
,sergei_pavlovich_diaghilev,23
,sergei_rachmaninoff,1168
,sergei_rachmaninov,958
,sergei_sergeyevich_prokofiev,38
,sergei_vasilievich_rachmaninoff,16
